55b0b45ce4b036ee66a61309#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ce4b036ee66a6130b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ce4b036ee66a6130d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a6130f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61311#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61313#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61315#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61317#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61319#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a6131b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a6131d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a6131f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61321#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61323#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45de4b036ee66a61325#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61327#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61329#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6132b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6132d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6132f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61331#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61333#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61335#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61337#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61339#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6133b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6133d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a6133f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61341#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45ee4b036ee66a61343#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61345#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61347#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61349#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6134b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6134d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6134f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61351#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61353#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61355#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61357#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61359#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6135b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6135d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a6135f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61361#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61363#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b45fe4b036ee66a61365#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a61367#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a61369#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a6136b#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a6136d#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a6136f#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a61371#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b460e4b036ee66a61373#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
55b0b461e4b036ee66a61375#Borrower Risk#Aggregate Card Limit / Amortization#Aggregate card limit more than 10 times monthly loan repayments#1.0#Dealings with Other Banks#Enjoys credit facilities with more than 2 other banks with satisfactory credit history#1.0#Repayment History#No credit history or no checking#4.0#Classification of Existing Accounts#Payment delays beyond 30 days#4.0#Loan Purpose#Other (e.g. Car Loan)#5.0#No. of Dependents#None#5.0
